ID,x1,x2,y
1,-1.37241170042467,0.6415274917968161,-0.5294124956425441
2,-1.26403637804291,1.58153530819729,1.6282462624960579
3,-0.6622986518931021,0.302179607939211,-1.8509843409742506
4,-0.344314738495671,2.48136551034019,1.3580063594267708
5,0.463254260580582,1.9239732594795,1.50731999992876
6,-0.5812607656144649,2.34887351987045,1.5723323257858313
7,-0.798126094797973,0.7271701011249558,-0.17132444032035377
8,-3.82915769102188,0.41703983064481,-0.34155808734774684
9,-0.888441337144372,0.3935792412243111,-1.5623265510716338
10,0.856076106626945,1.3828540434222298,1.8837764426717856
11,0.138998972991825,0.7734722503961059,0.011685487712046694
12,-1.6827935429618301,3.0594618537854905,4.113696515548887
13,-0.928277017192234,5.64083646433527,3.609441244451242
14,0.326943268210202,4.0031612349681005,2.2148636506870476
15,-0.44552542657027505,0.966283291458212,0.25495309434518854
16,-1.1802904342181002,0.984694718993915,0.6695609977949286
17,-0.265994592001013,1.5380335491948602,0.6339533409095095
18,-0.419384282619642,0.7456100538427329,-0.18298796616931456
19,-1.46260154322887,1.36960467522638,1.4815389059605708
20,-0.37964750101273,1.7189959587029902,0.8382558970137004
21,-0.634524437229412,1.2964946610968602,0.7791465868093623
22,0.35043644738637897,2.30018291674124,1.6306378890182929
23,-0.83509299062477,0.9983169710596659,0.543161007895252
24,-0.7453482220070171,0.662230507332953,-0.3938681743929324
25,-2.0738068287381397,2.60307058087994,4.1605848567969215
26,-0.611584351003064,1.1676886993120401,0.6303411206841054
27,-2.2295295563883397,1.94595521904373,2.9918069192432384
28,1.3556178262629,1.8163236441432398,3.431780821235324
29,0.4276869801953279,0.193377642398975,-1.5718929827648354
30,0.592917948526313,0.35834773833200895,-0.8884976628121461
31,-0.5319496439932271,2.4802127693409504,1.579651754586136
32,-1.7928272087027801,3.86878679442454,4.367559580173092
33,0.613008788778102,0.7154794756792701,0.3322709094781673
34,-0.373634720368669,1.0120965732644,0.28520641716722706
35,-0.783841880325177,1.5729371305424198,1.1702811153482313
36,-0.789036314889831,0.7722390690209999,-0.03294687775866034
37,-1.37901499202191,0.947883818604496,0.6099777905039887
38,0.23886029946007103,1.21277615589926,0.6064409979096137
39,0.0945163773993157,1.39592942678006,0.5785043892061812
40,0.0398092221083604,1.50841879341677,0.6083707790029531
41,0.461789384527651,1.12008021905484,0.8424401398364993
42,2.06450889686821,0.570051887701786,0.9892456631106772
43,0.695379918018827,1.00546650015204,1.075692396897787
44,-0.16033571225689403,1.04840709177177,0.2697917105057108
45,-1.7463631878130002,1.20716936472821,1.3011104595182732
46,0.44514856831124,2.8482723589207204,2.0899911451443183
47,-1.32731120910821,1.4445551038528501,1.5115452044778646
48,-0.7578435982510501,2.80931770240287,2.1153961539375326
49,1.37098939823097,1.3875110363136298,2.922023811610883
50,-0.27079534139547,0.786415367126667,-0.10311342807901536
51,0.686904889226904,3.43048696201613,2.8547008950857795
52,1.05191982097915,1.1406668145196102,1.929964434618673
53,-0.942898665744027,3.0130833022190298,2.5886383340343984
54,0.728431617810345,1.1180121513483,1.3069801717807972
55,-0.39963745029433206,3.2927310101095997,1.6211513249668372
56,-1.47954642848619,2.40121804794005,3.0036361305960644
57,0.544962755087841,0.8191191996847009,0.5050950842626629
58,0.07764344070950299,3.1307188562057,1.4781967686457278
59,0.7084074906542671,1.120874882732,1.2741599660185372
60,-0.2706090254689,3.37745909551773,1.522133845270692
61,-1.05137593105409,0.7332986462987701,-0.12356767155962167
62,-1.7652682073934298,1.8926725384036398,2.4139744743832137
63,-0.36748275117224,2.5811977315053,1.4185058872091332
64,-1.11817011515449,0.45174298225244397,-1.379019047091576
65,-0.0937819025317853,0.653251935697097,-0.35993137731459024
66,0.0816133384121011,1.7130006133375901,0.7719549834973367
67,-0.119435719140812,2.24775191139291,1.126754321354722
68,1.04632975898466,0.541494047488738,0.04204194311447873
69,0.7391122164875931,0.27352570321232395,-1.213570674310465
70,-0.32461792970143893,1.6391998916984298,0.7373402243998481
71,0.456615073473451,2.04742652691455,1.6142319116552066
72,-0.20222135815301,0.19462802920394603,-1.9197705128944391
73,0.6846160330868312,1.31938606512857,1.45188135955508
74,0.0869884687156875,2.27758698786037,1.2401528351232458
75,0.0717756332369081,2.35196389073259,1.2759193634355632
76,0.8519127928601129,0.6227691983885371,0.25328122957245425
77,-0.0381269105082624,0.46920596012491494,-0.8397975321790154
78,0.20415904158963002,1.84055487752783,0.9959987840555242
79,1.02280354170685,0.40079099567769394,-0.6098931846616442
80,0.82048851931649,1.05074458650554,1.3642718707048032
81,0.777702299247062,2.00491246515239,2.312568638359426
82,-0.759699962115476,1.3730178270977398,0.9746938079292289
83,0.766334136318642,0.527648507449618,-0.15784866527456298
84,0.0904300391103822,0.5906260880799571,-0.42324528417056273
85,-0.0557450848193719,1.60146379091387,0.6323038884501146
86,1.1179020085567,1.03874216977393,1.8198555184862477
87,0.39799537113337896,2.47805943762963,1.8470025580034135
88,0.48547829107999496,1.74739253536378,1.388532198342252
89,-0.296193740296637,0.531336293076144,-0.765462884573564
90,-0.8515337585469441,1.6233449014658201,1.290458577417331
91,1.09562924944075,0.456307684460645,-0.32944435516115167
92,-0.0737496520510527,0.967184808038949,0.19176461125150723
93,-0.0374283245431695,0.628406148096124,-0.3964495766267002
94,-0.570670430730136,0.6228966551504029,-0.5257014398004003
95,-0.15902956250692998,0.80855883115385,-0.05381922386223126
96,0.37757674618988396,0.24823157376036603,-1.3765175219824797
97,2.2746022173568,0.238396792694571,-0.2876982898625675
98,-1.14385937342907,0.414365194459479,-1.5820537765316431
99,-0.543416584559754,0.359966903187949,-1.514758713110782
100,-0.514539619560826,2.11999721921179,1.3081525016565516
101,0.377287156793345,2.9712584853776,1.9523010533199199
102,0.7053814774338879,3.96319548032756,3.135762505736174
103,2.04596629470069,0.846835745947396,2.2899612650329715
104,0.823503962155101,0.618266191049343,0.2158083333932117
105,0.9086811211343929,0.431349043626355,-0.49625987036400465
106,0.0875938261066624,1.9229623178632802,0.9486031126508743
107,1.35353760733162,2.82883244482669,4.4915483564086305
108,0.10778393871347601,4.94447978642571,2.1589285152852735
109,-0.10266038159055199,1.2950101303575299,0.4499095635244763
110,0.45410898033709296,1.4395128738678402,1.08581446300056
111,0.8175230182409059,2.9384466800105695,3.1197411663244656
112,0.701907153592298,0.232023167646135,-1.3919695625655382
113,0.942378258133895,0.364527520403033,-0.7918434399652936
114,-0.25785391775282,1.9150231428112099,0.9055788469160753
115,0.382308864839738,0.801151198482242,0.28070467887406503
116,0.6359921300327049,1.3655933512201202,1.3920101374170966
117,0.0116226458598598,1.03694852233547,0.2921590574561326
118,-0.0226306652072425,0.40324207632142,-1.0418427580463123
119,0.9927306071250279,0.29722140348495196,-1.1051409437980233
120,-1.16836495512656,3.7348106137097,3.3023288639877864
121,-0.3695089784532,0.828702138683162,-0.009405140813941948
122,-0.440388878869137,0.7809002238118691,-0.09698570818857633
123,-0.7763411646519621,0.963185534369428,0.43828805254197745
124,-1.6194804941023302,0.268288824744365,-2.546865646059462
125,-0.955389069552834,1.8518216120528102,1.6289001756050154
126,0.28115568230490195,1.76446705973488,1.0362207938423693
127,-0.03841306871968899,0.527402609995223,-0.6663629729523821
128,-0.431950381503682,2.68505724801634,1.5225104488141465
129,1.5962335235169098,7.07398458280642,5.885784768115186
130,0.0272668520101516,1.11398301909618,0.3648691403382385
131,-2.1887456008101998,2.20503476027123,3.4932081130933423
132,-2.82883415171013,2.83930572838888,5.30690010188739
133,-0.30633893906035303,0.887441930978502,0.08359701204694492
134,-0.6909241220933139,4.820445962260269,2.624824957286174
135,-0.326623581106377,0.58425706759176,-0.6121752698411531
136,-0.23583268029236998,0.76522247194399,-0.1448967029881918
137,0.282100864790968,1.15371899439738,0.6148325015047487
138,0.7470529150547959,0.6800686197236819,0.3607923698169575
139,0.6899939646617851,0.389719028984642,-0.7342372642012265
140,0.11507398463382902,0.25671852709385196,-1.465846420150004
141,-0.851602002821328,1.73148140372078,1.3878583302097791
142,-0.35589009711580105,1.8527565466639297,0.922444669320508
143,1.38913622617381,0.116627723273995,-1.9782118098842782
144,-0.00866101439173448,0.24200293149384397,-1.596258776152823
145,0.104394761864507,1.0644550368950698,0.3694392160567057
146,-0.465434480401084,1.3074210070667,0.6296740093482627
147,-0.44952240134582305,1.90032074588351,1.0493086778415164
148,-1.20778164737132,0.48002501486316396,-1.268733270019729
149,0.17258807640743198,0.58861206358566,-0.37660539680640026
150,1.03951217087634,2.4752446289530097,3.427468953062025
151,-0.865037192574732,0.861343453627495,0.24215475291613897
152,-0.900968104496894,0.8333301198855129,0.17676128230202393
153,-0.8576598937414959,0.17660399442876898,-2.623891029622755
154,0.7882323316066079,1.44979839771446,1.8002458491318098
155,0.00405593444164695,0.679118346910026,-0.25811398547235376
156,-1.33535218867994,1.79471608165201,1.9314588373482162
157,-1.02891760705178,1.6240218208756798,1.4777460753684937
158,1.1407178829920401,1.38694217524955,2.485775478655295
159,1.25862813586451,2.99399382606377,4.37233580716603
160,0.991516901937333,1.02135152133768,1.5866789114813071
161,0.0880876733722767,1.3218442988622099,0.532666005980214
